5	102373352	102498844	SLCO6A1	13
5	102866196	103029065	PAM	26
5	103087898	103108707	GIN1	7
5	103129590	103201634	PPIP5K2	32
5	103275920	103276540	MACIR	1
5	103550861	103560248	NUDT12	6
5	107381255	107670613	EFNA5	4
5	107861720	108381691	FBXL17	9
5	108768224	109187575	FER	19
5	109337231	109383433	PJA2	9
5	109690418	109866998	MAN2A1	22
5	110414620	110667352	TMEM232	11
5	110738238	110761782	SLC25A46	8
5	111071891	111076074	TSLP	4
5	111092457	111126883	WDR36	23
5	111224484	111484466	CAMK4	11
5	111499886	111507433	STARD4	5
5	111730921	111976739	NREP	4
5	112142334	112419039	EPB41L4A	25
5	112707718	112844126	APC	15
5	112861377	112891607	SRP19	5
5	112878786	112922190	REEP5	5
5	112976934	113013484	DCP2	11
5	113027302	113488414	MCC	19
5	113433736	113434839	TSSK1B	1
5	113513896	113593918	YTHDC2	29
5	114361129	114496182	KCNN2	9
5	115126503	115180037	TRIM36	10
5	115204629	115262851	PGGT1B	10
5	115267876	115296543	CCDC112	9
5	115524308	115543493	FEM1C	2
5	115580549	115625792	TMED7-TICAM2	4
5	115580549	115581256	TICAM2	1
5	115616209	115625792	TMED7	3
5	115805433	115816397	CDO1	5
5	115831804	115841552	ATG12	4
5	115841738	115906856	AP3S1	5
5	115962618	116026118	LVRN	20
5	116051466	116058947	ARL14EPL	3
5	116085053	116292489	COMMD10	7
5	116446613	116504944	SEMA6A	17
5	118840917	118988511	DTWD2	6
5	119071570	119247219	DMXL1	45
5	119392816	119393381	TNFAIP8	1
5	119452576	119541994	HSD17B4	24
5	119629769	119635034	FAM170A	4
5	120464487	120686709	PRR16	2
5	121851964	121852692	FTMT	1
5	121962033	122075325	SRFBP1	8
5	122066743	122077985	LOX	7
5	122151991	122160092	LOC100505841	3
5	122151991	122153085	ZNF474	1
5	122391135	122463575	SNCAIP	12
5	122775104	122829648	SNX2	15
5	122845634	123029282	SNX24	5
5	123023875	123036625	PPIC	5
5	123090015	123187201	PRDM6	7
5	123346519	123422998	CEP120	20
5	123545664	123614396	CSNK1G3	14
5	124637900	124748574	ZNF608	9
5	126360332	126492956	GRAMD2B	14
5	126544965	126595198	ALDH7A1	16
5	126600963	126624844	PHAX	5
5	126631735	126636241	TEX43	3
5	126777509	126836264	LMNB1	11
5	126870633	127031512	MARCHF3	4
5	127047670	127073300	C5orf63	4
5	127218955	127230384	LOC105379198	5
5	127232038	127457318	MEGF10	26
5	127523480	127553885	PRRC1	9
5	127657522	127657767	CTXN3	1
5	127703389	127941253	CCDC192	6
5	128083955	128186631	SLC12A2	27
5	128259455	128537603	FBN2	64
5	128966138	129033282	SLC27A6	10
5	129094767	129113001	ISOC1	5
5	129460392	129737218	ADAMTS19	23
5	129748191	129765063	MINAR2	3
5	129904830	130185791	CHSY3	3
5	131159447	131165205	HINT1	3
5	131171021	131199601	LYRM7	5
5	131359494	131391091	CDC42SE2	3
5	131427266	131635030	RAPGEF6	28
5	131644685	131796921	FNIP1	17
5	131807236	131945505	MEIKIN	13
5	131954234	132011920	ACSL6	21
5	132060707	132062791	IL3	5
5	132073824	132075852	CSF2	4
5	132193010	132218626	P4HA2	13
5	132257735	132272229	PDLIM4	7
5	132294617	132343835	SLC22A4	10
5	132369973	132394272	SLC22A5	11
5	132483951	132489478	IRF1	8
5	132541811	132556715	IL5	5
5	132557325	132642364	RAD50	25
5	132658187	132660282	IL13	4
5	132674051	132682587	IL4	4
5	132689690	132737419	KIF3A	17
5	132747496	132752970	CCNI2	6
5	132752016	132777137	SEPTIN8	10
5	132813622	132815271	SOWAHA	1
5	132822796	132826140	SHROOM1	7
5	132861589	132864533	GDF9	2
5	132866882	132867582	UQCRQ	2
5	132873695	132874446	LEAP2	3
5	132881059	132937189	AFF4	19
5	132998583	133026537	ZCCHC10	2
5	133052251	133104436	HSPA4	19
5	133199095	133603983	FSTL4	14
5	133956859	133968584	C5orf15	3
5	133972771	133993012	VDAC1	8
5	134081909	134082070	LOC101060024	1
5	134114907	134146303	TCF7	11
5	134157733	134174022	SKP1	5
5	134197772	134225861	PPP2CA	7
5	134236215	134366523	CDKL3	12
5	134371596	134390353	UBE2B	6
5	134402915	134411854	CDKN2AIPNL	3
5	134525695	134579317	JADE2	12
5	134606950	134624019	SAR1B	6
5	134648417	134725094	SEC24A	23
5	134738621	134750950	CAMLG	4
5	134758939	134828706	DDX46	23
5	134854901	134857397	C5orf24	2
5	134874428	134899685	TXNDC15	5
5	134905140	134960681	PCBD2	4
5	134967992	135011623	CATSPER3	8
5	135028779	135033881	PITX1	3
5	135334976	135389093	MACROH2A1	8
5	135446374	135447108	DCANP1	1
5	135449454	135449939	TIFAB	1
5	135534977	135535690	NEUROG1	1
5	135571853	135578778	CXCL14	4
5	135834848	135888084	SLC25A48	5
5	135892391	135895816	IL9	5
5	135947331	135954833	LECT2	4
5	136029056	136063226	TGFBI	17
5	136153761	136177480	SMAD5	6
5	136192213	136192524	SMIM32	1
5	136213435	136365254	TRPC7	10
5	136978654	137498558	SPOCK1	10
5	137622098	137735646	KLHL3	15
5	137753149	137754066	HNRNPA0	1
5	137870652	137887385	MYOT	9
5	137889492	137942527	PKD2L2	13
5	137940225	138019111	FAM13B	19
5	138078755	138091540	WNT8A	7
5	138115681	138138780	NME5	5
5	138140074	138178614	BRD8	27
5	138179681	138187413	KIF20A	18
5	138188978	138213312	CDC23	16
5	138252968	138274424	GFRA3	8
5	138285692	138338155	CDC25C	13
5	138338154	138346959	FAM53C	3
5	138352796	138435700	KDM3B	24
5	138439209	138445751	REEP2	8
5	138465762	138468081	EGR1	2
5	138508305	138542918	ETF1	9
5	138556037	138575318	HSPA9	17
5	138781925	138934089	CTNNA1	17
5	138873010	138874911	LRRTM2	2
5	138947117	139127963	SIL1	10
5	139293981	139329395	MATR3	14
5	139363785	139368798	PAIP2	3
5	139372006	139384439	SLC23A1	14
5	139387765	139389856	MZB1	4
5	139392034	139395081	PROB1	1
5	139396205	139404060	SPATA24	6
5	139414148	139439445	DNAJC18	8
5	139448765	139462670	ECSCR	10
5	139471122	139472921	SMIM33	2
5	139476261	139481704	STING1	6
5	139561792	139626801	UBE2D2	7
5	139680524	139682907	CXXC5	2
5	139721958	139842474	PSD2	15
5	139847917	140043069	NRG2	8
5	140114182	140115150	PURA	1
5	140128477	140128638	IGIP	1
5	140194466	140243411	CYSTM1	2
5	140245974	140303073	PFDN1	4
5	140334676	140346328	HBEGF	5
5	140360165	140374892	SLC4A9	21
5	140401968	140549237	ANKHD1-EIF4EBP3	36
5	140401968	140539418	ANKHD1	34
5	140547738	140549262	EIF4EBP3	3
5	140550700	140557452	SRA1	5
5	140558585	140564245	APBB3	12
5	140567170	140568144	SLC35A4	1
5	140575389	140594509	LOC112267855	8
5	140631856	140633071	CD14	2
5	140639528	140646817	TMCO6	11
5	140645587	140647583	NDUFA2	3
5	140647909	140662329	IK	20
5	140664913	140669654	WDR55	7
5	140671293	140673542	DND1	4
5	140674257	140691304	HARS1	13
5	140691649	140698552	HARS2	14
5	140700461	140705756	ZMAT2	6
5	140786291	141009937	PCDHA1	4
5	140794965	141009937	PCDHA2	4
5	140801198	141009937	PCDHA3	4
5	140807188	141009937	PCDHA4	4
5	140821776	141009937	PCDHA5	4
5	140828092	141009937	PCDHA6	4
5	140834384	141009937	PCDHA7	4
5	140841322	141009937	PCDHA8	4
5	140848496	141009937	PCDHA9	4
5	140856049	141009937	PCDHA10	4
5	140869104	141009937	PCDHA11	4
5	140875473	141009937	PCDHA12	4
5	140882269	141009937	PCDHA13	4
5	140926893	141009937	PCDHAC1	4
5	140966767	141009937	PCDHAC2	4
5	141051471	141053927	PCDHB1	1
5	141094791	141097187	PCDHB2	1
5	141100650	141103040	PCDHB3	1
5	141121999	141124386	PCDHB4	1
5	141135435	141137822	PCDHB5	1
5	141150258	141152642	PCDHB6	1
5	141172836	141175217	PCDHB7	1
5	141178035	141180440	PCDHB8	1
5	141182560	141184890	PCDHB16	1
5	141187319	141189712	PCDHB9	1
5	141192553	141194955	PCDHB10	1
5	141199775	141202168	PCDHB11	1
5	141208908	141211295	PCDHB12	1
5	141214124	141216520	PCDHB13	1
5	141223506	141225902	PCDHB14	1
5	141245579	141247942	PCDHB15	1
5	141302960	141303865	SLC25A2	1
5	141318995	141320044	TAF7	1
5	141330685	141511173	PCDHGA1	4
5	141338972	141511173	PCDHGA2	4
5	141344034	141511173	PCDHGA3	4
5	141350261	141511173	PCDHGB1	4
5	141355108	141511173	PCDHGA4	4
5	141360136	141511173	PCDHGB2	4
5	141364331	141511173	PCDHGA5	4
5	141370395	141511173	PCDHGB3	4
5	141374084	141511173	PCDHGA6	4
5	141382900	141511173	PCDHGA7	4
5	141387885	141511173	PCDHGB4	4
5	141392814	141511173	PCDHGA8	4
5	141398128	141511173	PCDHGB5	4
5	141402953	141511173	PCDHGA9	4
5	141408203	141511173	PCDHGB6	4
5	141413176	141511173	PCDHGA10	4
5	141417860	141511173	PCDHGB7	4
5	141421228	141511173	PCDHGA11	4
5	141430760	141511173	PCDHGA12	4
5	141476117	141511173	PCDHGC3	4
5	141485174	141511173	PCDHGC4	4
5	141489241	141511173	PCDHGC5	4
5	141516851	141618914	DIAPH1	27
5	141621468	141636790	HDAC3	15
5	141638226	141640688	RELL2	6
5	141641498	141651368	FCHSD1	20
5	141653950	141680486	ARAP3	31
5	141854042	141878262	PCDH1	5
5	141923942	141949376	DELE1	11
5	141945381	141957851	PCDH12	4
5	141973589	141987790	RNF14	7
5	142002029	142012749	GNPDA1	7
5	142108975	142144674	NDFIP1	7
5	142314209	142319765	SPRY4	2
5	142595290	142614127	FGF1	3
5	142770762	143222446	ARHGAP26	23
5	143279364	143400839	NR3C1	8
5	143812268	143820568	HMHB1	2
5	144160397	144169955	YIPF5	5
5	144206715	144474114	KCTD16	2
5	145704227	145835251	PRELID2	7
5	145859733	145931545	GRXCR2	3
5	145937929	146062701	SH3RF2	9
5	146084432	146104311	PLAC8L1	4
5	146114106	146182493	LARS1	31
5	146203766	146286030	RBM27	21
5	146339113	146340444	POU4F3	2
5	146447350	146510642	TCERG1	23
5	146514854	146516113	GPR151	1
5	146589947	147081266	PPP2R2B	10
5	147239635	147401404	STK32A	13
5	147394035	147509858	DPYSL3	14
5	147591666	147671806	JAKMIP2	20
5	147824661	147831577	SPINK1	4
5	147850467	147906546	C5orf46	3
5	147878804	147882050	SCGB3A2	3
5	148064045	148136991	SPINK5	34
5	148169733	148175398	SPINK14	4
5	148203097	148214950	SPINK6	4
5	148238598	148243254	MARCOL	2
5	148270073	148286048	SPINK13	4
5	148312484	148315684	SPINK7	4
5	148323751	148339712	SPINK9	4
5	148394777	148442147	FBXO38	21
5	148451185	148637014	HTR4	6
5	148826832	148828073	ADRB2	1
5	149004711	149063022	SH3TC2	17
5	149142096	149259575	ABLIM3	19
5	149271969	149340030	AFAP1L1	19
5	149345540	149351282	GRPEL2	4
5	149358069	149368654	PCYOX1L	6
5	149374369	149380237	IL17B	3
5	149496853	149550964	CSNK1A1	10
5	149552102	149632191	ARHGEF37	13
5	149730343	149857584	PPARGC1B	12
5	149860895	149944673	PDE6A	20
5	149977653	149981813	SLC26A2	2
5	149994783	149996348	TIGD6	1
5	150004853	150052192	HMGXB3	19
5	150054069	150086427	CSF1R	21
5	150115763	150137047	PDGFRB	22
5	150166877	150183680	CDX1	3
5	150190085	150209615	SLC6A7	15
5	150222710	150289625	CAMK2A	18
5	150297214	150302373	ARSI	2
5	150357747	150399048	TCOF1	27
5	150402240	150412749	CD74	7
5	150444286	150447733	RPS14	4
5	150521255	150553332	NDST1	14
5	150618368	150657087	SYNPO	3
5	150662942	150676875	MYOZ3	6
5	150691751	150700985	RBM22	11
5	150711149	150758993	DCTN4	13
5	150795441	150795623	SMIM3	1
5	150848124	150900640	IRGM	3
5	150895424	150903349	ZNF300	5
5	151020655	151028130	GPX3	6
5	151030642	151065095	TNIP1	16
5	151101448	151147901	ANXA6	24
5	151183437	151223970	CCDC69	9
5	151253217	151267640	GM2A	4
5	151277393	151303354	SLC36A3	10
5	151316817	151347460	SLC36A2	9
5	151452204	151552193	SLC36A1	12
5	151505565	151568931	FAT2	23
5	151663455	151676188	SPARC	9
5	151746325	151758551	ATOX1	3
5	151786621	151804091	G3BP1	11
5	151822673	151924549	GLRA1	9
5	152392191	152405113	NMUR2	4
5	153490889	153811225	GRIA1	16
5	153992976	154034953	FAM114A2	12
5	154049723	154053713	MFAP3	2
5	154190867	154416972	GALNT10	12
5	154446605	154456028	SAP30L	4
5	154475806	154478008	HAND1	2
5	154712926	154814096	LARP1	19
5	154820316	154838178	FAXDC2	8
5	154863279	154875439	CNOT8	6
5	154888210	154938133	GEMIN5	28
5	154941111	154966897	MRPL22	7
5	155013860	155017564	KIF4B	1
5	156329577	156759390	SGCD	8
5	156850563	156851180	PPP1R2B	1
5	156919457	156963198	TIMD4	7
5	157029588	157057943	HAVCR1	7
5	157087102	157108983	HAVCR2	7
5	157138730	157139431	MED7	1
5	157162447	157166168	FAM71B	2
5	157180978	157252678	ITK	17
5	157285362	157393000	CYFIP2	31
5	157342862	157343536	FNDC9	1
5	157460135	157472960	NIPAL4	5
5	157480949	157575696	ADAM19	23
5	157626340	157667849	SOX30	5
5	157671393	157679844	C5orf52	2
5	157731441	157739482	THG1L	6
5	157743751	157755264	LSM11	4
5	157787646	157858970	CLINT1	12
5	158699111	159099478	EBF1	15
5	159158670	159209903	RNF145	11
5	159268916	159284931	UBLCP1	10
5	159316685	159326782	IL12B	6
5	159916906	159985717	ADRA1B	2
5	160010529	160065065	TTC1	7
5	160045203	160119388	PWWP2A	4
5	160199107	160238659	FABP6	6
5	160253378	160312620	CCNJL	5
5	160349168	160370637	C1QTNF2	5
5	160393706	160395490	ZBED8	1
5	160403285	160419053	SLU7	16
5	160422313	160428681	PTTG1	5
5	160565453	160688074	ATP10B	22
5	161294081	161546643	GABRB2	9
5	161685990	161701773	GABRA6	9
5	161850811	161897422	GABRA1	9
5	162067622	162153368	GABRG2	10
5	163439257	163443703	CCNG1	5
5	163453967	163460050	NUDCD2	4
5	163460693	163491164	HMMR	18
5	163503395	163518363	MAT2B	7
5	167284838	168262810	TENM2	29
5	168292153	168469017	WWC1	25
5	168486499	168519190	RARS1	15
5	168529505	168530509	FBLL1	1
5	168557571	168579283	PANK3	7
5	168666454	169300709	SLIT3	36
5	169588417	169604207	SPDL1	11
5	169637327	170082858	DOCK2	52
5	169864273	169883898	INSYN2B	3
5	170105958	170108611	FOXI1	2
5	170234136	170246113	C5orf58	3
5	170248697	170297611	LCP2	21
5	170353877	170735806	KCNIP1	8
5	170378704	170385447	KCNMB1	3
5	170788616	170812258	GABRP	9
5	170862034	171298858	RANBP17	28
5	171309366	171311599	TLX3	3
5	171387949	171410565	NPM1	11
5	171420200	171456805	FGF18	5
5	171773956	171791088	SMIM23	4
5	171868635	172006502	FBXW11	11
5	172044882	172188042	STK10	19
5	172194173	172203345	EFCAB9	4
5	172211830	172283665	UBTD2	3
5	172325276	172454352	SH3PXD2B	13
5	172641407	172686925	NEURL1B	5
5	172768762	172770952	DUSP1	4
5	172834414	172950816	ERGIC1	10
5	172959874	172969541	RPL26L1	3
5	172983861	173020331	ATP6V0E1	3
5	173080776	173133745	CREBRF	8
5	173144546	173163921	BNIP1	7
5	173232569	173235083	NKX2-5	2
5	173317847	173328193	STC2	4
5	173608265	173616436	BOD1	3
5	173889734	173956137	CPEB4	10
5	173989264	174004276	C5orf47	4
5	174046756	174107505	NSG2	4
5	174724660	174729583	MSX2	2
5	175441759	175443099	DRD1	1
5	175492104	175526734	SFXN1	10
5	175683234	175707971	HRH2	2
5	175878740	175880045	CPLX2	3
5	175959969	176034568	THOC3	6
5	176034234	176035127	LOC105377746	1
5	176089519	176114049	FAM153B	19
5	176238509	176345445	SIMC1	10
5	176347600	176361850	KIAA1191	4
5	176365564	176414737	ARL10	4
5	176383981	176388539	NOP16	5
5	176388820	176389497	HIGD2A	2
5	176392774	176416363	CLTB	5
5	176448408	176506950	FAF2	11
5	176529028	176532472	RNF44	10
5	176542045	176544141	LOC112267951	4
5	176565353	176595672	CDHR2	31
5	176596808	176599834	GPRIN1	1
5	176620811	176629654	SNCB	4
5	176642788	176645980	EIF4E1B	7
5	176647616	176657698	TSPAN17	9
5	176810751	176879886	UNC5A	16
5	176881073	176896159	HK3	18
5	176905282	176982615	UIMC1	12
5	177022739	177079504	ZNF346	5
5	177089603	177097676	FGFR4	17
5	177135104	177295459	NSD1	22
5	177301743	177303288	RAB24	8
5	177303986	177306570	PRELID1	5
5	177307119	177311830	MXD3	6
5	177332086	177351647	LMAN2	8
5	177358025	177372075	RGS14	14
5	177385742	177411988	SLC34A1	12
5	177400163	177400576	PFN3	1
5	177402292	177409527	F12	14
5	177426572	177441827	GRK6	15
5	177455068	177456121	PRR7	2
5	177457433	177479547	DBN1	15
5	177483644	177496512	PDLIM7	12
5	177503045	177509711	DOK3	4
5	177511791	177516945	DDX41	17
5	177521975	177554458	FAM193B	9
5	177592215	177595416	TMED9	5
5	177600211	177609695	B4GALT7	6
5	177724113	177767165	FAM153A	20
5	177992709	177995933	PROP1	3
5	178119584	178122001	N4BP3	4
5	178135213	178148032	RMND5B	9
5	178149713	178153817	NHP2	4
5	178185719	178187299	GMCL2	1
5	178204838	178210623	HNRNPAB	7
5	178211921	178232550	PHYKPL	9
5	178238698	178590197	COL23A1	26
5	178603617	178623416	CLK4	12
5	178692573	178697591	MSANTD5	5
5	178712060	178729022	ZNF354A	4
5	178861048	178884291	ZNF354B	4
5	178931314	178932699	ZFP2	1
5	178942792	178965973	ZNF454	4
5	178981657	178994944	GRM6	10
5	179025005	179033640	ZNF879	4
5	179062069	179080097	ZNF354C	4
5	179113867	179345328	ADAMTS2	22
5	179550570	179609519	RUFY1	18
5	179614841	179623133	HNRNPH1	11
5	179642339	179645020	C5orf60	5
5	179678583	179680918	CBY3	2
5	179698502	179728644	CANX	15
5	179733113	179774877	MAML1	5
5	179794081	179796394	LTC4S	5
5	179798045	179806583	MGAT4B	15
5	179820937	179836593	SQSTM1	8
5	179837391	179858796	MRNIP	5
5	179863448	179907821	TBC1D9B	21
5	179920317	180071702	RNF130	8
5	180101501	180138052	RASGEF1C	13
5	180236384	180280561	MAPK9	11
5	180301564	180353217	GFPT2	19
5	180529277	180574200	CNOT6	11
5	180590231	180591462	SCGB3A1	3
5	180603192	180649545	FLT4	30
5	180739123	180740058	OR2Y1	1
5	180791634	180792971	MGAT1	1
5	180845751	180860091	ZFP62	3
5	180899311	180950544	BTNL8	8
5	180989029	181005872	BTNL3	8
5	181045490	181059862	BTNL9	10
5	181124357	181125304	OR2V1	1
5	181154943	181155890	OR2V2	1
5	181195166	181205110	TRIM7	7
5	181224000	181235404	TRIM41	8
5	181236977	181243800	RACK1	8
5	181254100	181260813	TRIM52	2
5	181367287	181368225	OR4F3	1
6	292540	350868	DUSP22	8
6	393153	407598	IRF4	8
6	486671	637818	EXOC2	27
6	656108	656944	HUS1B	1
6	1311699	1312346	LOC107986554	1
6	1312705	1313916	FOXQ1	1
6	1389948	1394859	FOXF2	2
6	1610446	1612107	FOXC1	1
6	1624169	2245422	GMDS	11
6	2671301	2770113	MYLK4	12
6	2765623	2785282	WRNIP1	7
6	2833608	2840586	SERPINB1	6
6	2890163	2900611	SERPINB9	6
6	2948298	2971148	SERPINB6	7
6	3006553	3019655	NQO2	6
6	3076824	3113339	RIPK1	10
6	3118741	3152575	BPHL	7
6	3153863	3157463	TUBB2A	4
6	3224751	3227543	TUBB2B	4
6	3254863	3264198	PSMG4	4
6	3273055	3456559	SLC22A23	10
6	3723619	3751531	PXDC1	5
6	3849812	3850789	FAM50B	1
6	4021426	4060616	PRPF4B	15
6	4050542	4077414	FAM217A	6
6	4079587	4130182	C6orf201	4
6	4115874	4135560	ECI2	9
6	4715779	4954056	CDYL	8
6	4993619	5004002	RPP40	7
6	5034581	5260733	LYRM4	4
6	5085486	5086562	PPP1R3G	1
6	5368571	5771429	FARS2	6
6	5998976	6006749	NRN1	3
6	6145619	6318664	F13A1	14
6	6588735	6654627	LY86	5
6	7181912	7248968	RREB1	10
6	7289864	7313120	SSR1	8
6	7326858	7387173	CAGE1	13
6	7390003	7417441	RIOK1	17
6	7541916	7585878	DSP	24
6	7590258	7608873	SNRNP48	9
6	7726956	7880343	BMP6	7
6	7883144	7910776	TXNDC5	10
6	8015649	8064376	BLOC1S5	5
6	8073475	8102521	EEF1E1	4
6	8413549	8435236	SLC35B3	9
6	10398417	10419862	TFAP2A	7
6	10528912	10626607	GCNT2	3
6	10671456	10694770	C6orf52	4
6	10690880	10709452	PAK1IP1	11
6	10724614	10730666	TMEM14C	5
6	10749202	10756518	TMEM14B	4
6	10764452	10838546	MAK	14
6	10873995	10881793	GCM2	5
6	10887127	10963806	SYCP2L	29
6	10983781	11044230	ELOVL2	8
6	11094314	11134602	SMIM13	2
6	11103694	11105310	ERVFRD-1	1
6	11185162	11306003	NEDD9	7
6	11538278	11575561	TMEM170B	3
6	11714478	11778759	ADTRP	6
6	12015629	12164461	HIVEP1	8
6	12290630	12296067	EDN1	5
6	12718745	13287078	PHACTR1	14
6	13305101	13326898	TBC1D7	6
6	13305101	13326898	TBC1D7-LOC100130357	7
6	13364743	13486890	GFOD1	2
6	13584111	13611908	SIRT5	7
6	13615359	13620827	NOL7	8
6	13622362	13711505	RANBP9	12
6	13788673	13814429	MCUR1	9
6	13977120	13977863	RNF182	1
6	14117812	14135236	CD83	5
6	15246540	15520251	JARID2	20
6	15522975	15662869	DTNBP1	8
6	16129323	16150924	MYLIP	7
6	16238694	16295186	GMPR	9
6	16306329	16328310	ATXN1	2
6	17102258	17130881	STMND1	5
6	17281582	17292119	RBM24	4
6	17421556	17556442	CAP2	12
6	17600410	17608339	FAM8A1	5
6	17616097	17706387	NUP153	21
6	17760857	17987463	KIF13A	38
6	18121419	18122606	NHLRC1	1
6	18130668	18149127	TPMT	7
6	18159896	18221992	KDM1B	21
6	18225719	18263987	DEK	9
6	18399535	18465067	RNF144B	7
6	19837755	19838628	ID4	2
6	20102286	20212234	MBOAT1	13
6	20402233	20490430	E2F3	7
6	20546351	21231039	CDKAL1	14
6	21594535	21595959	SOX4	1
6	22287402	22296982	PRL	5
6	22569576	22570331	HDGFL1	1
6	24134328	24145946	NRSN1	2
6	24174730	24357750	DCDC2	10
6	24357640	24357894	KAAG1	1
6	24403047	24423694	MRS2	12
6	24429032	24495010	GPLD1	26
6	24494997	24533712	ALDH5A1	11
6	24541242	24601103	KIAA0319	18
6	24650788	24666862	TDP2	7
6	24667264	24701615	ACOT13	3
6	24706137	24719901	C6orf62	5
6	24777247	24785799	GMNN	6
6	24797410	24798857	ARMH2	2
6	24806373	25041926	RIPOR2	22
6	25279796	25619583	CARMIL1	40
6	25652404	25701335	SCGN	11
6	25726132	25726527	H2AC1	1
6	25726909	25727292	H2BC1	1
6	25761963	25779188	SLC17A4	11
6	25783047	25832093	SLC17A1	11
6	25845382	25868387	SLC17A3	10
6	25913295	25925796	SLC17A2	10
6	25966523	25983687	TRIM38	6
6	26017085	26017732	H1-1	1
6	26020490	26020900	H3C1	1
6	26021679	26021990	H4C1	1
6	26026941	26027252	H4C2	1
6	26031650	26032060	H3C2	1
6	26033176	26033568	H2AC4	1
6	26043277	26043657	H2BC3	1
6	26045411	26045821	H3C3	1
6	26055787	26056428	H1-2	1
6	26087441	26094411	HFE	7
6	26103948	26104259	H4C3	1
6	26107470	26108093	H1-6	1
6	26123524	26123904	H2BC4	1
6	26124233	26124625	H2AC6	1
6	26156391	26157050	H1-4	1
6	26158098	26158550	H2BC5	1
6	26183796	26184176	H2BC6	1
6	26188765	26189076	H4C4	1
6	26196840	26197250	H3C4	1
6	26198851	26199243	H2AC7	1
6	26199559	26199939	H2BC7	1
6	26204645	26204956	H4C5	1
6	26216263	26216643	H2BC8	1
6	26216975	26217367	H2AC8	1
6	26225155	26225565	H3C6	1
6	26234268	26234933	H1-3	1
6	26240426	26240737	H4C6	1
6	26246681	26246977	H4C7	1
6	26250195	26250605	H3C7	1
6	26251651	26252031	H2BC9	1
6	26270974	26271384	H3C8	1
6	26272976	26273356	H2BC10	1
6	26285188	26285499	H4C8	1
6	26365337	26374367	BTN3A2	7
6	26383822	26394329	BTN2A2	7
6	26405564	26413692	BTN3A1	9
6	26443575	26452411	BTN3A3	9
6	26458637	26476132	BTN2A1	7
6	26501287	26509174	BTN1A1	7
6	26545207	26545479	HMGN4	1
6	26596983	26598645	ABT1	3
6	26637345	26638553	ZNF322	1
6	27132370	27132750	H2BC11	1
6	27133072	27133464	H2AC11	1
6	27139309	27139620	H4C9	1
6	27146418	27146798	H2BC12	1
6	27147129	27147515	H2AC12	1
6	27247738	27255315	PRSS16	12
6	27309063	27312170	POM121L2	1
6	27312169	27313212	LOC105375107	3
6	27400371	27401447	ZNF391	1
6	27451303	27472294	ZNF184	5
6	27807526	27807906	H2BC13	1
6	27808210	27808602	H2AC13	1
6	27810074	27810484	H3C10	1
6	27814354	27814740	H2AC14	1
6	27815044	27815424	H2BC14	1
6	27824125	27824436	H4C11	1
6	27831216	27831527	H4C12	1
6	27837947	27838339	H2AC15	1
6	27838662	27839042	H2BC15	1
6	27865355	27865747	H2AC16	1
6	27866849	27867529	H1-5	1
6	27871905	27872315	H3C11	1
6	27873199	27873510	H4C13	1
6	27890382	27890792	H3C12	1
6	27892757	27893149	H2AC17	1
6	27893463	27893843	H2BC17	1
6	27911246	27912319	OR2B2	1
6	27957241	27958182	OR2B6	1
6	28073316	28074329	OR1F12	1
6	28085481	28104229	ZNF165	4
6	28125444	28129950	ZSCAN16	3
6	28148408	28154017	ZKSCAN8	5
6	28225684	28233178	ZSCAN9	5
6	28245116	28252818	ZKSCAN4	5
6	28259372	28260580	NKAPL	1
6	28271920	28277096	ZSCAN26	3
6	28283814	28302284	PGBD1	6
6	28326166	28353894	ZSCAN31	3
6	28359587	28366285	ZKSCAN3	5
6	28386233	28398405	ZSCAN12	4
6	28434465	28436266	ZSCAN23	3
6	28504292	28515743	GPX6	5
6	28526014	28534167	GPX5	5
6	28571911	28586717	ZBED9	4
6	28904070	28923632	TRIM27	8
6	28995001	29003954	ZNF311	6
6	29044213	29045175	OR2W1	1
6	29086307	29087248	OR2B3	1
6	29100943	29101881	OR2J1	1
6	29111891	29112826	OR2J3	1
6	29173636	29174574	OR2J2	1
6	29306690	29307655	OR14J1	1
6	29355230	29356195	OR5V1	1
6	29374337	29375287	OR12D3	1
6	29396700	29397623	OR12D2	1
6	29426694	29427641	OR11A1	1
6	29440016	29440954	OR10C1	1
6	29461770	29462720	OR2H1	1
6	29486766	29487902	MAS1L	1
6	29555880	29559701	UBD	2
6	29587945	29589339	OR2H2	2
6	29603543	29632696	GABBR1	21
6	29657210	29671450	MOG	8
6	29672500	29677003	ZFP57	4
6	29723464	29738150	HLA-F	6
6	29827039	29830382	HLA-G	7
6	29942554	29945455	HLA-A	8
6	30061525	30064697	POLR1H	4
6	30067194	30069306	PPP1R11	3
6	30071111	30075585	RNF39	5
6	30103205	30112805	TRIM31	9
6	30137037	30147812	TRIM40	5
6	30153688	30161281	TRIM10	9
6	30163602	30172349	TRIM15	8
6	30185876	30199103	TRIM26	6
6	30329318	30346810	TRIM39-RPP21	10
6	30329318	30342259	TRIM39	7
6	30345172	30346810	RPP21	5
6	30489532	30492581	HLA-E	7
6	30546072	30556203	GNL1	12
6	30557345	30562495	PRR3	4
6	30571488	30590701	ABCF1	25
6	30601549	30609944	PPP1R10	18
6	30617629	30624894	MRPS18B	5
6	30626886	30643562	ATAT1	11
6	30647232	30652915	C6orf136	6
6	30653242	30672982	DHX16	20
